,link,operator,facility,name,bed,address_1,address_2,cityline,phone
206,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2820,Operated by COVENANT CARE,Assisted Living,SAINT THOMAS HEALTH CENTRE / CENTRE DE SANTÉ SAINT-THOMAS - COVENANT CARE,141,8411 91 Street NW,,"Edmonton , Alberta, T6C 1Z9",Phone: (780) 929-9000
207,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3354,Operated by GEF SENIORS HOUSING,Assisted Living,SAKAW TERRACE,70,5815 Millwoods Road South,,"Edmonton , Alberta, T6L 5X9",Phone: (780) 461-2449
208,https://standardsandlicensing.alberta.ca/detail_page.html?ID=705,Operated by THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA,Assisted Living,SALVATION ARMY - GRACE MANOR,100,12510 140 Avenue,,"Edmonton , Alberta, T5X 6C4",Phone: (780) 454-5484 EXT: 2014
209,https://standardsandlicensing.alberta.ca/detail_page.html?ID=753,Operated by HCN-REVERA LESSEE (SCENIC ACRES) GP INC.,Assisted Living,SCENIC ACRES RETIREMENT RESIDENCE,134,150 Scotia Landing NW,,"Calgary , Alberta, T9A 1Y4",Phone: (587) 930-2856
210,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3434,Operated by REVERA RETIREMENT GENPAR INC.,Assisted Living,SCENIC GRANDE,260,8720 Scurfield Dr NW,,"Calgary , Alberta, T3L 1Y6",Phone: (587) 296-4871
211,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2720,Operated by SCHIZOPHRENIA SOCIETY OF ALBERTA,Assisted Living,SCHIZOPHRENIA SOCIETY OF ALBERTA,21,8533 90 Street,,"Edmonton , Alberta, T6C 3L4",Phone: (780) 705-5565
212,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1626,Operated by SEASONS RETIREMENT COMMUNITIES (CAMROSE) GP INC.,Assisted Living,SEASONS CAMROSE,160,6821 50 Avenue,,"Camrose , Alberta, T4V 5G5",Phone: (780) 672-2746
213,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1691,Operated by SEASONS RETIREMENT COMMUNITIES (DRAYTON VALLEY) GP INC.,Assisted Living,SEASONS DRAYTON VALLEY,90,3902 47 Street,,"Drayton Valley , Alberta, T7A 0A2",Phone: (780) 542-5572
214,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2629,Operated by SEASONS RETIREMENT COMMUNITIES (LETHBRIDGE) GP INC.,Assisted Living,SEASONS ENCORE OLDS,150,3300 57 Avenue,,"Olds , Alberta, T4H 1C4",Phone: (403) 556-2232
215,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2634,Operated by SEASONS RETIREMENT COMMUNITIES (LETHBRIDGE) GP INC.,Assisted Living,SEASONS HIGH RIVER,200,660 7 Street NW,,"High River , Alberta, T1V 1S7",Phone: (780) 352-4725
216,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3120,Operated by SEASONS RETIREMENT COMMUNITIES (LETHBRIDGE GARDENS) GP INC.,Assisted Living,SEASONS LETHBRIDGE GARDENS,136,2641 Garry Drive West,,"Lethbridge , Alberta, T1J 5A3",Phone: (780) 352-4725
217,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1288,Operated by SEASONS RETIREMENT COMMUNITIES (LETHBRIDGE) GP INC.,Assisted Living,SEASONS OLDS,60,5600 Sunrise Crescent,,"Olds , Alberta, T4H 1W4",Phone: (403) 556-3446
218,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1476,Operated by SEASONS RETIREMENT COMMUNITIES (PONOKA) GP INC.,Assisted Living,SEASONS PONOKA,68,4004 40 Street Close,,"Ponoka , Alberta, T4J 0A3",Phone: (403) 783-3373
219,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1021,Operated by SEASONS RETIREMENT COMMUNITIES (WETASKIWIN) GP INC.,Assisted Living,SEASONS WETASKIWIN,110,5430 37A Avenue,,"Wetaskiwin , Alberta, T9A 3A8",Phone: (780) 352-4725
220,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3467,Operated by SECTION23 THE EDWARD LTD.,Assisted Living,SECTION23 THE EDWARD LTD.,120,"3023 16 Street, SW",,"Calgary , Alberta, T2T 1P5",Phone: (825) 218-0924
221,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1302,Operated by CHARTWELL MASTER CARE CORPORATION,Assisted Living,SENIORS RESIDENCE AT THE COLONEL BELCHER (THE),191,1945 Veterans Way NW,,"Calgary , Alberta, T3B 5Y7",Phone: (403) 283-3491
222,https://standardsandlicensing.alberta.ca/detail_page.html?ID=746,Operated by ALBERTA HEALTH SERVICES,Assisted Living,SERENITY HOUSE,12,4552 Madsen Avenue,,"Drayton Valley , Alberta, T7A 1T2",Phone: (780) 514-7181
223,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2548,Operated by SHALEM SOCIETY FOR SENIOR CITIZENS CARE,Assisted Living,SHALEM HAVEN,43,3008 51 Street SW,,"Calgary , Alberta, T3E 7V9",Phone: (403) 240-2800
224,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3547,Operated by SHASTA SENIORS LIVING SOCIETY,Assisted Living,SHASTA CARE COMMUNITY,90,112 Secord Drive,,"Edmonton , Alberta, T5T 7S9",Phone: (780) 903-7174
225,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1371,Operated by SHEPHERD'S CARE FOUNDATION,Assisted Living,SHEPHERD S CARE BARRHEAD,42,5236 59 Ave,,"Barrhead , Alberta, T7N 0A3",Phone: (780) 674-4249 EXT: 5
226,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1369,Operated by SHEPHERD'S CARE FOUNDATION,Assisted Living,SHEPHERD S CARE GREENFIELD,31,3820 114 St NW,,"Edmonton , Alberta, T6J 1M5",Phone: (780) 463-9810
227,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1370,Operated by SHEPHERD'S CARE FOUNDATION,Assisted Living,SHEPHERD S CARE KENSINGTON VILLAGE,174,12603 135 Avenue,,"Edmonton , Alberta, T5L 5B2",Phone: (780) 447-3840
228,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1643,Operated by SHEPHERD'S CARE FOUNDATION,Assisted Living,SHEPHERD S CARE VANGUARD,92,10311 122 Avenue,,"Edmonton , Alberta, T5G 0K8",Phone: (780) 378-3300
229,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1448,Operated by SHEPHERD'S CARE FOUNDATION,Assisted Living,SHEPHERD S GARDENS,50,6612 28 Avenue,,"Edmonton , Alberta, T6K 2R1",Phone: (780) 463-9810
230,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3385,Operated by SOUTH VALLEY RESIDENCE,Assisted Living,SOUTH VALLEY RESIDENCE,38,3803 52 Street,,"Valleyview , Alberta, T0H 3N0",Phone: (587) 926-7406
231,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1263,Operated by SPRUCEWOOD PLACE HOUSING COMMUNITY PARTNERSHIP,Assisted Living,SPRUCEWOOD PLACE HOUSING COMMUNITY PARTNERSHIP,93,11418 97 Street,,"Edmonton , Alberta, T5G 1X5",Phone: (780) 451-1114
232,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3038,Operated by ASC (SA) FACILITY LIMITED PARTNERSHIP,Assisted Living,ST. ALBERT RETIREMENT RESIDENCE,200,125 Everitt Drive North,,"St. Albert , Alberta, T8N 7R9",Phone: (780) 975-6323
233,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1584,Operated by ST. ANDREW'S HOUSING LTD.,Assisted Living,ST. ANDREW S CENTRE,408,12720 111 Avenue NW,,"Edmonton , Alberta, T5M 3X3",Phone: (780) 452-4444
234,https://standardsandlicensing.alberta.ca/detail_page.html?ID=658,Operated by COVENANT HEALTH,Assisted Living,ST. JOSEPH S HOME,36,156 3 Street NE,,"Medicine Hat , Alberta, T1A 5M1",Phone: (403) 526-3818
235,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2889,Operated by COVENANT CARE,Assisted Living,ST. MARGUERITE MANOR,110,110 Evanspark Manor NW,,"Calgary , Alberta, T3P 0N4",Phone: (587) 230-5633
236,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1453,Operated by COVENANT HEALTH,Assisted Living,ST. MARY S HEALTH CARE CENTRE,28,451 Dechauney Avenue,,"Trochu , Alberta, T0M 2C0",Phone: (403) 442-4000
237,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2542,Operated by COVENANT HEALTH,Assisted Living,ST. MICHAEL S HEALTH CENTRE (COVENANT HEALTH),72,1400 9 Avenue South,,"Lethbridge , Alberta, T1J 4V5",Phone: (403) 382-6488
238,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3113,Operated by COVENANT CARE,Assisted Living,ST. TERESA PLACE,266,10 Redstone Place NE,,"Calgary , Alberta, T3N 0S7",Phone: (587) 619-7116
239,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1410,Operated by COVENANT HEALTH,Assisted Living,ST. THERESE VILLA,216,253 Southgate Blvd S,,"Lethbridge , Alberta, T1K 2S1",Phone: (403) 332-5310
240,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1356,Operated by STAYWELL MANOR VILLAGES (GARRISON WOODS) LTD.,Assisted Living,STAYWELL MANOR VILLAGE,210,174 Ypres Green SW,,"Calgary , Alberta, T2T 6M2",Phone: (403) 242-4688 EXT: 191
241,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1399,Operated by THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA,Assisted Living,STEPPING STONE SUPPORTIVE RESIDENCE,73,9304 103A Avenue,,"Edmonton , Alberta, T5H 4R4",Phone: (780) 454-5484 EXT: 2001
242,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2657,Operated by CARE HUMAN SERVICES LTD.,Assisted Living,STONE BROOK,74,4902 59 Street,P.O. Box 680,"Grimshaw , Alberta, T0H 1W0",Phone: (780) 332-3442
243,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1002,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,STONY PLAIN CARE CENTRE,30,4800 - 55 Avenue,,"Stony Plain , Alberta, T7Z 1P9",Phone: (780) 431-3773
244,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1282,Operated by ALL SENIORS CARE LIVING CENTRES LTD.,Assisted Living,SUMMERWOOD VILLAGE RETIREMENT RESIDENCE,200,4255 Clover Bar Rd,,"Sherwood Park , Alberta, T8H 0C9",Phone: (780) 416-1912 EXT: 429
245,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1495,Operated by CHANTELLE MANAGEMENT LTD.,Assisted Living,SUNSET MANOR,102,3312 52 Avenue,,"Innisfail , Alberta, T4G 0C3",Phone: (403) 227-8200
246,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3072,Operated by 1938281 ALBERTA LTD.,Assisted Living,SWAN EVERGREEN VILLAGE BY ORIGIN,250,2635 Eversyde Ave SW,,"Calgary , Alberta, T2Y 5G9",Phone: (587) 481-6638
247,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3507,Operated by ALBERTA HEALTH SERVICES,Assisted Living,SWAN HILLS HEALTHCARE CENTRE,4,29 Freeman Drive,,"Swan Hills , Alberta, T0G 2C0",Phone: (403) 342-8677
248,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3494,Operated by YARROW LIMITED PARTNERSHIP,Assisted Living,SWEETGRASS,52,105 6 Avenue NE,,"Slave Lake , Alberta, T0G 2A2",Phone: (780) 843-2383
249,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3546,Operated by TRINITY PLACE FOUNDATION OF ALBERTA,Assisted Living,TEMPLEMONT GARDENS,70,244 Templemont Drive NE,,"Calgary , Alberta, T1Y 6G5",Phone: (825) 210-9275
250,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3366,Operated by THE ACADEMY OF AGING INC.,Assisted Living,THE ACADEMY OF AGING INC.,78,22 Shawnee Hill SW (Floors 2 and 3),,"Calgary , Alberta, T2Y 0P8",Phone: (403) 686-8366
251,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3430,Operated by THE BRENDA STRAFFORD FOUNDATION LTD.,Assisted Living,THE BRENDA STRAFFORD FOUNDATION - CAMBRIDGE MANOR,82,253 Smith Street NW,,"Calgary , Alberta, T3B 6K1",Phone: (587) 391-3503
252,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1481,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,THE GOOD SAMARITAN SOCIETY - PRAIRIE RIDGE,85,328 Broadway South,PO Box 630,"Raymond , Alberta, T0K 2S0",Phone: (403) 627-1900 EXT: 5622
253,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1540,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,THE GOOD SAMARITAN SOCIETY LEE CREST,72,989 - 1 Street East,PO Box 850,"Cardston , Alberta, T0K 0K0",Phone: (403) 627-1900 EXT: 5622
254,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1541,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,"THE GOOD SAMARITAN SOCIETY LEE CREST, COTTAGE 1",12,989 - 1 Street East,PO Box 850,"Cardston , Alberta, T0K 0K0",Phone: (403) 627-1900 EXT: 5622
255,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1542,Operated by THE GOOD SAMARITAN SOCIETY (A LUTHERAN SOCIAL SERVICE ORGANIZATION),Assisted Living,"THE GOOD SAMARITAN SOCIETY LEE CREST, COTTAGE 2",12,989 - 1 Street East,PO Box 850,"Cardston , Alberta, T0K 0K0",Phone: (403) 627-1900 EXT: 5622
256,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3541,Operated by YARROW LIMITED PARTNERSHIP,Assisted Living,THE HAMLETS AT CEDARWOOD STATION,110,304 First Avenue NW,,"Airdrie , Alberta, T4B 0C4",Phone: (604) 307-0714
257,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3540,Operated by YARROW LIMITED PARTNERSHIP,Assisted Living,THE HAMLETS AT DEER PARK,96,6 Daykin Street,,"Red Deer , Alberta, T4R 3P9",Phone: (604) 307-0714
258,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3539,Operated by YARROW LIMITED PARTNERSHIP,Assisted Living,THE HAMLETS AT RED DEER,216,338 Liberty Avenue,,"Red Deer , Alberta, T4E 1B9",Phone: (604) 307-0714
259,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1620,Operated by HCN-REVERA LESSEE (HEARTLAND) GP INC.,Assisted Living,THE HEARTLAND RETIREMENT RESIDENCE,150,47 Riverside Gate,,"Okotoks , Alberta, T1S 0J2",Phone: (403) 938-4448 EXT: 2002
260,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3357,Operated by ASURA HEALTH SERVICES LTD.,Assisted Living,THE JOURNEY CLUB C/O ASURA HEALTH SERVICES LTD.,219,176 Mahogany Centre SE,,"Calgary , Alberta, T3M 2X8",Phone: (403) 313-5328
261,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3334,Operated by THE MANOR VILLAGE AT FISH CREEK PARK LTD.,Assisted Living,THE MANOR VILLAGE AT FISH CREEK PARK LTD.,221,22 Shawnee Hill SW,,"Calgary , Alberta, T2Y 0P8",Phone: (587) 392-2400
262,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3298,Operated by THE MANOR VILLAGE AT VARSITY LTD.,Assisted Living,THE MANOR VILLAGE AT VARSITY,190,40 Varsity Estates Circle NW,,"Calgary , Alberta, T3A 2H2",Phone: (587) 393-9999
263,https://standardsandlicensing.alberta.ca/detail_page.html?ID=379,Operated by HCN-REVERA LESSEE (MEADOWLANDS) LP,Assisted Living,THE MEADOWLANDS RETIREMENT RESIDENCE,139,223 Park Meadows Drive SE,,"Medicine Hat , Alberta, T1B 4K7",Phone: (403) 504-5123
264,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1664,Operated by THE MUSTARD SEED SOCIETY,Assisted Living,THE MUSTARD SEED,30,102 11 Avenue SE,,"Calgary , Alberta, T2G 0X5",Phone: (403) 462-4997
265,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2492,Operated by THE MUSTARD SEED SOCIETY,Assisted Living,THE MUSTARD SEED,224,1010 Centre Street SE,,"Calgary , Alberta, T2G 0X5",Phone: (403) 681-0007
266,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2871,Operated by THE SISTERS OF CHARITY OF PROVIDENCE OF WESTERN CANADA,Assisted Living,THE SISTERS OF CHARITY OF PROVIDENCE OF WESTERN CANADA,47,"Providence Centre, 3005 119 Street NW",,"Edmonton , Alberta, T6J 5R5",Phone: (780) 701-1860
267,https://standardsandlicensing.alberta.ca/detail_page.html?ID=791,Operated by AGECARE INVESTMENTS LTD.,Assisted Living,THE VALLEYVIEW SUPPORTIVE LIVING,66,65 Valleyview Drive SW,,"Medicine Hat , Alberta, T1A 7K5",Phone: (403) 977-0167
268,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1024,Operated by CHANTELLE MANAGEMENT LTD.,Assisted Living,THE WATERFORD OF SUMMERLEA,250,9395 172 Street,,"Edmonton , Alberta, T5T 5S6",Phone: (780) 444-4545
269,https://standardsandlicensing.alberta.ca/detail_page.html?ID=595,Operated by CHOICES IN COMMUNITY LIVING INC.,Assisted Living,THE WESTPARK LODGE,39,5715 41 Street Crescent,,"Red Deer , Alberta, T4N 1B3",Phone: (403) 343-7471
270,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3121,Operated by TIMBERSTONE MEWS LIMITED PARTNERSHIP,Assisted Living,TIMBERSTONE MEWS,60,42 Timberstone Way,,"Red Deer , Alberta, T4P 0E5",Phone: (403) 418-6209
271,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1300,Operated by TOUCHMARK AT WEDGEWOOD,Assisted Living,TOUCHMARK AT WEDGEWOOD THE GRANDE,331,18333 Lessard Road NW,,"Edmonton , Alberta, T6M 2Y5",Phone: (780) 577-5000
272,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3534,Operated by TRICO LIVING WELL INC,Assisted Living,TRICO LIVINGWELL,350,7670 4A St SW,,"Calgary , Alberta, T2V 4S3",Phone: (403) 281-2802
273,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1351,"Operated by 3501973 CANADA INC. C/O DIVERSICARE CANADA MANAGEMENT SERVICES CO., INC.",Assisted Living,TRINITY LODGE RETIREMENT RESIDENCE,238,1111 Glenmore Trail SW,,"Calgary , Alberta, T2V 4C9",Phone: (403) 253-7576
274,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1670,Operated by THE BRENDA STRAFFORD FOUNDATION LTD.,Assisted Living,TUDOR MANOR,89,200 Sandstone Drive,,"Okotoks , Alberta, T1S 1R1",Phone: (403) 995-6802
275,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1415,Operated by EDMONTON BUDDHIST RESEARCH INSTITUTE,Assisted Living,TUOI HAC - GOLDEN AGE MANOR,150,12607 148 Avenue NW,,"Edmonton , Alberta, T5X 0C2",Phone: (780) 476-8038
276,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2984,Operated by UNITED ACTIVE LIVING INC.,Assisted Living,UNITED ACTIVE LIVING COMMUNITIES FISH CREEK,265,"Fish Creek, 51 Providence Boulevard SE",,"Calgary , Alberta, T2X 0X2",Phone: (403) 685-7209
277,https://standardsandlicensing.alberta.ca/detail_page.html?ID=745,Operated by UNIVERSAL REHABILITATION SERVICE AGENCY,Assisted Living,UNIVERSAL REHABILITATION SERVICE AGENCY (INGLEWOOD),12,2232 9 Avenue SE,,"Calgary , Alberta, T2G 5P7",Phone: (403) 272-7722
278,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1615,Operated by URBAN MANOR HOUSING SOCIETY,Assisted Living,URBAN MANOR HOUSING SOCIETY,75,9524 104 Avenue,,"Edmonton , Alberta, T5H 0J2",Phone: (780) 425-5901
279,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1285,Operated by ST. MICHAEL'S MANOR VEGREVILLE,Assisted Living,VEGREVILLE MANOR,70,5913 49 Street,,"Vegreville , Alberta, T9C 1X4",Phone: (780) 632-3540
280,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1405,Operated by VENTA CARE CENTRE LTD.,Assisted Living,VENTA MANOR,30,10120 135 Avenue,,"Edmonton , Alberta, T5E 1P1",Phone: (780) 377-4401
281,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1386,Operated by BETHANY NURSING HOME OF CAMROSE,Assisted Living,VIEWPOINT,20,4503 48 Street,,"Camrose , Alberta, T4V 4Z7",Phone: (780) 679-3036
282,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1026,Operated by VILLA MARGUERITE SENIORS COMMUNITY PARTNERSHIP,Assisted Living,VILLA MARGUERITE SENIORS COMMUNITY PARTNERSHIP,239,9810 165 Street,,"Edmonton , Alberta, T5P 3S7",Phone: (780) 451-1114
283,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2605,Operated by COVENANT CARE,Assisted Living,VILLA MARIE,112,10 Carrington Drive,,"Red Deer , Alberta, T4P 0S3",Phone: (403) 406-5802
284,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3391,Operated by CHRISTENSON VILLAGE AT WESTMOUNT LTD.,Assisted Living,VILLAGE AT WESTMOUNT,31,13317 115 Avenue NW,,"Edmonton , Alberta, T5M 2R2",Phone: (780) 203-2118
285,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1406,Operated by WELLINGTON RETIREMENT RESIDENCE PARTNERSHIP,Assisted Living,WELLINGTON RETIREMENT RESIDENCE (THE),110,1595 Southview Drive SE,,"Medicine Hat , Alberta, T1B 0A1",Phone: (403) 526-5762
286,https://standardsandlicensing.alberta.ca/detail_page.html?ID=721,Operated by THE BRENDA STRAFFORD FOUNDATION LTD.,Assisted Living,WENTWORTH MANOR (THE RESIDENCE),101,5717 14 Avenue SW,,"Calgary , Alberta, T3H 3M2",Phone: (403) 686-8605
287,https://standardsandlicensing.alberta.ca/detail_page.html?ID=691,Operated by THE BRENDA STRAFFORD FOUNDATION LTD.,Assisted Living,WENTWORTH MANOR - THE COURT,26,5709 14 Avenue SW,,"Calgary , Alberta, T3H 3M2",Phone: (403) 686-8605
288,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1275,Operated by WEST STURGEON PEOPLE AGING IN PLACE FOUNDATION,Assisted Living,WEST COUNTRY HEARTH,101,26504 Sec Hwy 633,Villeneuve,"Sturgeon County , Alberta, T8T 1R9",Phone: (780) 544-1054 EXT: 154
289,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1690,"Operated by CHURCH OF GOD IN CHRIST, MENNONITE, LINDEN, ALBERTA",Assisted Living,WESTVIEW CARE COMMUNITY,36,304064 Range Road 254,PO Box 220,"Linden , Alberta, T0M 1J0",Phone: (403) 546-3966
290,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1284,Operated by SILVERA FOR SENIORS,Assisted Living,WESTVIEW COMMUNITY,125,5050 50 Ave SW,,"Calgary , Alberta, T3E 8B1",Phone: (403) 240-4920
291,https://standardsandlicensing.alberta.ca/detail_page.html?ID=969,Operated by BETHANY NURSING HOME OF CAMROSE,Assisted Living,WETASKIWIN MEADOWS,26,5402 52 Avenue,,"Wetaskiwin , Alberta, T9A 0X9",Phone: (780) 839-9343
292,https://standardsandlicensing.alberta.ca/detail_page.html?ID=1627,Operated by GOLDEN LIFE MANAGEMENT CORP.,Assisted Living,WHISPERING WINDS VILLAGE,95,941 Elizabeth Street,Box 579,"Pincher Creek , Alberta, T0K 1W0",Phone: (403) 627-1997
293,https://standardsandlicensing.alberta.ca/detail_page.html?ID=739,Operated by 589184 ALBERTA LTD.,Assisted Living,WHITEHORN VILLAGE RETIREMENT COMMUNITY,195,5200 44 Avenue NE,,"Calgary , Alberta, T1Y 7L4",Phone: (403) 271-2277
294,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3478,Operated by YARROW LIMITED PARTNERSHIP,Assisted Living,WILD ROSE,114,9612 172 Street NW,,"Edmonton , Alberta, T5T 6C7",Phone: (587) 590-4915
295,https://standardsandlicensing.alberta.ca/detail_page.html?ID=3492,Operated by ALBERTA HEALTH SERVICES,Assisted Living,WILLOW SQUARE CONTINUING CARE CENTRE,72,6 Hospital Street,,"Fort Mcmurray , Alberta, T9H 0K4",Phone: (587) 536-2482
296,https://standardsandlicensing.alberta.ca/detail_page.html?ID=2674,Operated by CHINESE CHRISTIAN WING KEI NURSING HOME ASSOCIATION,Assisted Living,WING KEI GREENVIEW,95,307 35 Avenue NE,,"Calgary , Alberta, T2E 7Y6",Phone: (403) 277-7433
